LicenseType,Breed,Color,DogName,OwnerZip,ExpYear,ValidDate
Dog Lifetime Duplicate,LABRADOODLE,WHITE,TIGGER,15122,2099,2019-10-22T15:13:33
Dog Lifetime Male,AKITA,WHITE/BLACK/BROWN,BAM BAM,15133,2099,2019-10-23T13:33:03
Dog Lifetime Male,BORDER TERRIER,BRINDLE,JUBERT,15136,2099,2019-10-23T13:39:28
Dog Lifetime Spayed Female,CHIHUAHUA MIX,WHITE/BROWN,LUNA,15146,2099,2019-10-23T13:55:29
Dog Lifetime Spayed Female,CHIHUAHUA MIX,WHITE/BROWN,LUCY,15146,2099,2019-10-23T14:12:46
Dog Lifetime Neutered Male,ROTTWEILER,BLACK,RANGER,15025,2099,2019-10-23T14:25:31
Dog Lifetime Neutered Male,BEAGLE MIX,BLACK/BROWN,MAYNARD,15237,2099,2019-10-23T14:33:00
Dog Lifetime Spayed Female,AUS SHEPHERD,BLUE,LUNA,15235,2099,2019-10-24T13:49:57
Dog Lifetime Spayed Female,SHEPHERD MIX,BRINDLE,STELLA,15236,2099,2019-10-24T14:06:42
Dog Lifetime Neutered Male,BEAGLE,SPOTTED,PALMER,15221,2099,2019-10-24T14:11:41
Dog Lifetime Neutered Male,HOUND MIX,MULTI,RYDER ,15239,2099,2019-10-25T13:20:17
Dog Lifetime Neutered Male,GOLDENDOODLE,CHOCOLATE,ARNOLD,15106,2099,2019-10-25T13:57:10
Dog Lifetime Spayed Female,SHIH TZU,WHITE/RED,PENNY,15065,2099,2019-10-25T13:40:55
Dog Lifetime Neutered Male,MIXED,SPOTTED,SHERMAN,15044,2099,2019-10-25T13:57:11
Dog Lifetime Spayed Female,SHIH TZU,BROWN,HALEY,15065,2099,2019-10-25T13:42:38
Dog Lifetime Neutered Male,LAB MIX,WHITE/BROWN,BISCUIT,15122,2099,2019-10-25T13:57:11
Dog Lifetime Neutered Male,NEWFOUNDLAND,WHITE/BLACK,FINN WILSON,15122,2099,2019-10-25T13:51:25
Dog Senior Lifetime Spayed Female,GOLDEN RETRIEV MIX,GOLD,DAISY,15102,2099,2019-10-25T13:57:12
Dog Lifetime Neutered Male,GREAT PYRENEES,WHITE,JACKSON,15137,2099,2019-10-25T13:58:35
Dog Lifetime Spayed Female,MIXED,BROWN,JOSIE,15132,2099,2019-10-25T14:04:02
Dog Lifetime Duplicate,GER SHEPHERD,MULTI,TIMBER,15037,2099,2019-10-25T14:16:46
Dog Lifetime Duplicate,GER SHEPHERD,BLACK/BROWN/TAN,KIMBER,15037,2099,2019-10-25T14:18:06
Dog Lifetime Neutered Male,AUS SHEPHERD,BROWN,TOBY,15108,2099,2019-10-25T14:31:15
Dog Lifetime Female,BOSTON TERRIER,WHITE/BLACK,SALLY,15017,2099,2019-10-25T14:35:07
Dog Lifetime Neutered Male,AUS SHEPHERD,RED,TUCKER,15084,2099,2016-11-07T12:23:56
Dog Lifetime Spayed Female,JACK RUSSEL TERRIER,SPOTTED,BAILEY,15146,2099,2016-11-07T12:23:57
Dog Lifetime Spayed Female,NORW ELKHOUND,BLACK/GREY,IRIE,15101,2099,2016-11-07T12:23:57
Dog Lifetime Neutered Male,BORD COLLIE,WHITE/BLACK,CADE,15136,2099,2016-11-07T12:23:58
Dog Lifetime Spayed Female,COCKER SPANIEL,BLONDE,SHELBY,15241,2099,2016-11-07T12:23:58
Dog Lifetime Spayed Female,AUS SHEPHERD,WHITE/BROWN,MINNIE,15229,2099,2016-11-07T12:23:59
Dog Lifetime Duplicate,GER SHEPHERD MIX,WHITE/BLACK/BROWN,WYATT,15202,2099,2016-11-07T12:22:04
Dog Lifetime Neutered Male,CHIHUAHUA,BROWN,MAVERICK,15133,2099,2016-11-09T10:30:58
Dog Lifetime Duplicate,MIXED,WHITE/BLACK,YETI,15235,2099,2016-11-09T10:33:51
Dog Lifetime Neutered Male,BEAGLE MIX,BROWN,BARNEY,15102,2099,2016-11-09T10:34:57
Dog Lifetime Spayed Female,TERRIER MIX,WHITE,BABY,15218,2099,2016-11-09T10:42:13
Dog Lifetime Spayed Female,GOLDENDOODLE,WHITE,PENNY,15017,2099,2016-11-09T10:47:10
Dog Senior Lifetime Female,POODLE MIX,BLACK,EMILY,15108,2099,2016-11-09T10:51:02
Dog Lifetime Spayed Female,LAB MIX,BROWN,REESE,15239,2099,2016-11-09T10:59:16
Dog Lifetime Male,FRENCH BULLDOG,FAWN,DIESEL,15084,2099,2016-11-09T11:12:36
Dog Lifetime Neutered Male,DOBERMAN PINSCHER,BLACK/RED,HANZ,15108,2099,2016-11-09T13:38:16
Dog Lifetime Female,VIZSLA,BROWN,LINDEN,15065,2099,2016-11-09T11:24:18
Dog Lifetime Neutered Male,AM BULLDOG,BROWN,ROONEY,15223,2099,2016-11-09T12:37:12
Dog Lifetime Neutered Male,BORD COLLIE,BLACK/TAN/WHITE,TR,15116,2099,2016-11-09T13:38:16
Dog Lifetime Spayed Female,BOXER,BRINDLE,HARLEY,15122,2099,2016-11-09T12:37:12
Dog Lifetime Neutered Male,BEAGLE MIX,WHITE/BROWN,DUDLEY,15202,2099,2016-11-09T12:37:13
Dog Lifetime Male,MIXED,WHITE/TAN,ACE,15106,2099,2016-11-09T11:50:12
Dog Lifetime Neutered Male,MOUNTAIN CUR,BRINDLE,BEAN,15017,2099,2016-11-09T12:01:18
Dog Lifetime Neutered Male,CHIHUAHUA MIX,MERLE,CRICKET ,15203,2099,2016-11-10T08:56:25
Dog Lifetime Neutered Male,MIXED,BROWN,ODIN,15133,2099,2016-11-10T08:56:26
Dog Lifetime Neutered Male,OLD ENG BULLDOG,WHITE/BLACK,BUGSY,15037,2099,2016-11-09T13:38:17
Dog Lifetime Male,BOXER,WHITE/BRINDLE,ROCKY,15145,2099,2016-11-09T13:38:17
Dog Lifetime Spayed Female,HOUND MIX,WHITE/RED,AUDRA,15147,2099,2016-11-09T13:50:59
Dog Senior Lifetime Spayed Female,LABRADOR RETRIEVER,CHOCOLATE,CHARLIE,15143,2099,2016-11-09T15:00:41
Dog Senior Lifetime Spayed Female,COLLIE MIX,WHITE/BLACK/BROWN,SADIE,15136,2099,2016-11-10T08:56:26
Dog Lifetime Spayed Female,SIB HUSKY,WHITE/BLACK,BAILEY,15122,2099,2016-11-09T15:00:41
Dog Lifetime Spayed Female,VIZSLA,TAN,SHORTY,15025,2099,2016-11-09T14:56:54
Dog Lifetime Neutered Male,BEAGLE MIX,WHITE/BROWN,JACK,15237,2099,2016-11-10T13:49:11
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,YELLOW,RIVER,15063,2099,2016-11-10T13:49:11
Dog Lifetime Spayed Female,AM PIT BULL TERRIER,WHITE,NOVA,15147,2099,2016-11-10T13:49:12
Dog Lifetime Neutered Male,HAVANESE,FAWN,EMMETT,15102,2099,2016-11-10T13:49:12
Dog Lifetime Neutered Male,LAB MIX,BLACK,DOBBY,15140,2099,2016-11-10T13:49:13
Dog Lifetime Neutered Male,DACHSHUND,BLACK/BROWN,BARRETT,15136,2099,2016-11-10T14:48:29
Dog Lifetime Spayed Female,CHIHUAHUA MIX,WHITE/BROWN,PIPPA,15221,2099,2016-11-10T14:54:56
Dog Lifetime Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,GRACIE,15116,2099,2016-11-10T15:03:26
Dog Lifetime Spayed Female,AM STAFF TERRIER,WHITE/BROWN,LOLA,15030,2099,2016-11-10T16:21:28
Dog Lifetime Spayed Female,BOXER,WHITE/BLACK,KLOE,15030,2099,2016-11-10T16:21:28
Dog Lifetime Spayed Female,DACHSHUND,TAN,LYLA,15236,2099,2016-11-14T12:04:08
Dog Lifetime Neutered Male,GOLDEN RETRIEV MIX,TAN,RED ,15236,2099,2016-11-14T12:04:08
Dog Lifetime Spayed Female,TERRIER MIX,BLACK/BROWN,NALA,15243,2099,2016-11-14T12:04:09
Dog Lifetime Spayed Female,LAB MIX,WHITE/TAN,RILEY,15234,2099,2016-11-14T12:04:10
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BROWN,LIAM,15116,2099,2016-11-14T12:04:10
Dog Lifetime Neutered Male,GOLDENDOODLE,WHITE,BENTLEY BROOKS,15241,2099,2016-11-14T12:04:11
Dog Lifetime Neutered Male,MIXED,SPOTTED,RILEY,15034,2099,2016-11-14T12:04:11
Dog Lifetime Spayed Female,BORD COLLIE,MERLE,SYDNEY,15143,2099,2016-11-14T12:04:12
Dog Lifetime Spayed Female,PARSON RUSSELL TERR,SPOTTED,JADE,15090,2099,2016-11-14T12:04:12
Dog Lifetime Neutered Male,TAG,BLACK/TAN,OSLO,15216,2099,2016-11-14T12:38:53
Dog Out of County Transfer - Lifetime,MIXED,WHITE/BLACK,MIDNA,15209,2099,2016-11-14T14:10:12
Dog Lifetime Neutered Male,LAB MIX,TAN,LUTHER,15227,2099,2016-11-15T09:03:52
Dog Lifetime Neutered Male,TERRIER MIX,TAN,KEVIN,15101,2099,2016-11-15T09:03:53
Dog Lifetime Spayed Female,POMERANIAN,WHITE,JANIE,15212,2099,2016-11-15T09:03:53
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,WHITE/YELLOW,JACK,15102,2099,2016-11-15T09:03:54
Dog Lifetime Spayed Female,MIXED,SPOTTED,EMMA,15044,2099,2016-11-15T09:22:08
Dog Lifetime Spayed Female,CHIHUAHUA,WHITE/TAN,HONEY,15044,2099,2016-11-15T09:22:08
Dog Lifetime Duplicate,LAB MIX,BLACK,CORY,15220,2099,2016-11-15T09:29:52
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,CHOCOLATE,MAX ,15025,2099,2016-11-15T11:07:01
Dog Lifetime Spayed Female,FRENCH BULLDOG,BLACK,OLIVE,15044,2099,2016-11-15T11:07:02
Dog Lifetime Neutered Male,GREAT DANE,WHITE/BLACK,MIKE,15139,2099,2016-11-15T13:51:52
Dog Lifetime Spayed Female,POODLE MIN,WHITE,EMME,15065,2099,2016-11-15T13:51:53
Dog Lifetime Neutered Male,WEIMARANER,GREY,HAMPTON,15101,2099,2016-11-15T13:51:53
Dog Lifetime Neutered Male,BLUE HEELER,BLACK,MIDNIGHT,15147,2099,2016-11-15T13:51:54
Dog Lifetime Neutered Male,TERRIER MIX,BLACK/BROWN,PETEY,15101,2099,2019-10-28T10:37:31
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,WHITE,BABE,15102,2099,2019-10-28T10:41:39
Dog Lifetime Neutered Male,BOXER MIX,BRINDLE,ROCCO,15120,2099,2019-10-28T13:47:44
Dog Lifetime Spayed Female,MIXED,BROWN,PENNY,15239,2099,2019-10-28T11:11:06
Dog Lifetime Neutered Male,LAB MIX,RED/BLONDE,ASTRO,15144,2099,2019-10-28T13:47:44
Dog Senior Lifetime Spayed Female,BEAGLE,WHITE/BLACK/BROWN,ROXY,15205,2099,2019-10-28T11:20:00
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,BUSTER,15044,2099,2019-10-28T12:36:45
Dog Senior Lifetime Spayed Female,YORKSHIRE TERR MIX,BLACK/BROWN,SCARLETT,15227,2099,2019-10-28T13:14:41
Dog Lifetime Male,AUS SHEPHERD,TRI-COLOR,SKYE,15084,2099,2019-10-28T13:20:27
Dog Lifetime Spayed Female,SIB HUSKY,WHITE/BLACK,SIKITA,15239,2099,2019-10-28T13:47:45
Dog Lifetime Female,GER SHEPHERD,BLACK/BROWN,HARLEE,15132,2099,2019-10-29T09:35:08
Dog Lifetime Spayed Female,GOLDENDOODLE,BLACK,PIP,15108,2099,2019-10-29T12:17:04
Dog Senior Lifetime Neutered Male,COCKER SPANIEL,BLACK,HOLMES,15143,2099,2019-10-29T12:26:20
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,YELLOW,ZOE,15143,2099,2019-10-29T12:55:43
Dog Lifetime Neutered Male,TAG,BLACK,COOPER,15090,2099,2019-10-29T12:58:19
Dog Lifetime Spayed Female,BEAGLE MIX,BLACK/BROWN,SALEM,15239,2099,2019-10-29T14:20:46
Dog Lifetime Female,MIN PINSCHER,WHITE/GREY,MOLLY,15131,2099,2019-10-29T14:42:56
Dog Lifetime Neutered Male,CHIHUAHUA,WHITE/TAN,BAILEY GRACE,15216,2099,2019-10-29T15:18:18
Dog Senior Lifetime Neutered Male,BORD COLLIE,WHITE/BLACK,MEELO,15235,2099,2019-10-30T12:33:37
Dog Lifetime Spayed Female,CHIHUAHUA MIX,WHITE/BLACK,BONNIE,15045,2099,2019-10-30T13:05:52
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,WHITE,SUNNY,15236,2099,2019-10-30T13:35:42
Dog Lifetime Neutered Male,DOBERMAN PINSCHER,RED/BROWN,LUKE BRYAN,15227,2099,2019-10-30T13:37:37
Dog Lifetime Spayed Female,DACHSHUND,CHOCOLATE,LUNA,15236,2099,2019-10-30T13:40:55
Dog Lifetime Spayed Female,AUS CATTLE DOG,BLACK/BROWN,PIPER,15090,2099,2019-10-30T13:43:52
Dog Lifetime Spayed Female,GER SHEPHERD,BLACK/TAN,PEPPA,15236,2099,2019-10-30T13:48:46
Dog Lifetime Neutered Male,CHIHUAHUA MIX,BLACK/SILVER,CLYDE,15045,2099,2019-10-30T14:01:12
Dog Lifetime Neutered Male,LAB MIX,BLACK,WILEY,15227,2099,2019-10-30T14:13:47
Dog Out of County Transfer - Lifetime,MALTESE,WHITE,SADIE,15044,2099,2019-10-31T09:21:58
Dog Lifetime Neutered Male,SIB HUSKY MIX,BLACK/BROWN,OSCAR,15143,2099,2019-10-31T09:32:26
Dog Lifetime Neutered Male,SIB HUSKY MIX,WHITE/BLACK,FELIX,15143,2099,2019-10-31T09:32:26
Dog Lifetime Spayed Female,LAB MIX,BLACK,LUCY,15044,2099,2019-10-31T13:03:28
Dog Lifetime Neutered Male,GER SHEPHERD MIX,BROWN,ZLATAN,15102,2099,2019-10-31T12:45:17
Dog Lifetime Neutered Male,BOXER,BLACK,JACK,15090,2099,2019-10-31T15:36:10
Dog Lifetime Neutered Male,HAVANESE,SPOTTED,ISALY,15143,2099,2019-11-01T13:11:01
Dog Lifetime Spayed Female,MIXED,WHITE,POCO,15024,2099,2019-11-01T13:15:28
Dog Senior Lifetime Neutered Male,MIXED,TAN,DOZER,15234,2099,2019-11-01T14:17:35
Dog Lifetime Spayed Female,LAB MIX,BLACK,SOPHIA,15102,2099,2019-11-01T14:17:35
Dog Senior Lifetime Neutered Male,WEIMARANER,GREY,TUCKER,15068,2099,2019-11-01T14:17:36
Dog Lifetime Neutered Male,CAV KING CHAR SPANI,RED/BROWN,SCOUT,15116,2099,2019-11-01T14:17:36
Dog Lifetime Spayed Female,MIXED,WHITE/BLACK,MAXINE,15228,2099,2019-11-01T14:17:37
Dog Senior Lifetime Spayed Female,COCKER SPANIEL,WHITE/BLACK,DELANCEY,15102,2099,2019-11-01T15:23:48
Dog Senior Lifetime Neutered Male,AUS SHEPHERD,BLACK/TAN,ZEKE,15218,2099,2019-11-01T15:31:39
Dog Lifetime Neutered Male,TAG,OTHER,AUGIE,15209,2099,2019-11-01T15:57:44
Dog Senior Lifetime Spayed Female,GOLDEN RETRIEVER,CREAM,SHILOH,15108,2099,2019-11-01T16:08:56
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,BLACK,MISSY,15143,2099,2019-11-01T16:13:37
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,SILVER,ASPEN,15037,2099,2019-11-04T10:17:59
Dog Lifetime Neutered Male,BEAGLE MIX,WHITE/BLACK,MERLIN,15239,2099,2019-11-04T10:20:37
Dog Senior Lifetime Spayed Female,MIXED,FAWN,BELLA,15101,2099,2019-11-04T10:22:40
Dog Lifetime Neutered Male,GER SHEPHERD,BLACK/TAN,BUDDY,15014,2099,2019-11-04T10:29:29
Dog Lifetime Neutered Male,SIB HUSKY,BLACK/TAN/WHITE,SMOKEY,15220,2099,2019-11-04T15:46:06
Dog Lifetime Spayed Female,SIB HUSKY,WHITE/BLACK,JUNO,15068,2099,2019-11-04T15:50:11
Dog Lifetime Male,LAB MIX,RED,LOGAN,15101,2099,2019-11-06T13:13:09
Dog Lifetime Neutered Male,AUS SHEPHERD,SPOTTED,MURPHY,15229,2099,2019-11-06T08:57:54
Dog Senior Lifetime Spayed Female,BOXER MIX,BRINDLE,LADY,15102,2099,2019-11-06T09:04:15
Dog Lifetime Spayed Female,LABRADOODLE,RED,PIPER,15108,2099,2019-11-06T13:13:09
Dog Senior Lifetime Neutered Male,GREAT DANE,FAWN,PRINCE,15122,2099,2019-11-06T10:17:44
Dog Lifetime Spayed Female,AM PIT BULL TERRIER,WHITE/BROWN,MAVIS,15235,2099,2019-11-06T10:20:52
Dog Lifetime Female,ENGLISH MASTIFF,BROWN,DAKOTA,15146,2099,2019-11-06T13:13:11
Dog Lifetime Female,GER SHEPHERD,WHITE,SOPHIA,15122,2099,2019-11-06T12:55:09
Dog Lifetime Spayed Female,BISHON FRISE MIX,WHITE/BROWN,LIBBY,15044,2099,2019-11-06T13:13:11
Dog Lifetime Male,GOLDEN RETRIEVER,BROWN,KOBIE,15057,2099,2019-11-06T12:59:43
Dog Lifetime Spayed Female,LAB MIX,WHITE/BROWN,CHARLIE,15229,2099,2019-11-06T13:13:12
Dog Lifetime Spayed Female,SHIH TZU MIX,WHITE,LUCY,15228,2099,2019-11-06T13:13:12
Dog Lifetime Spayed Female,MIXED,SPOTTED,LUNA,15146,2099,2019-11-06T13:06:04
Dog Lifetime Spayed Female,POODLE MIX,BLACK,LEXI,15228,2099,2019-11-06T13:13:13
Dog Lifetime Neutered Male,BLUE HEELER,BLACK,TAZ,15147,2099,2016-11-15T13:51:54
Dog Lifetime Neutered Male,AM BULLDOG,WHITE/BRINDLE,BRUNO,15221,2099,2016-11-15T15:11:37
Dog Lifetime Spayed Female,PARSON RUSSELL TERR,WHITE/BLACK,PEANUT,15212,2099,2016-11-16T09:00:47
Dog Senior Lifetime Neutered Male,AM ESKIMO DOG,WHITE,GLACIER,15227,2099,2016-11-16T09:00:47
Dog Lifetime Neutered Male,LAB MIX,WHITE/BLACK,TOBY,15221,2099,2016-11-15T15:11:37
Dog Lifetime Spayed Female,MIXED,BLACK,ANGELINA,15129,2099,2016-11-16T09:54:42
Dog Lifetime Neutered Male,BERNESE MTN DOG,WHITE/BLACK/BROWN,CROSBY,15143,2099,2016-11-16T09:25:42
Dog Lifetime Neutered Male,TERRIER MIX,WHITE/BLACK,ABBOTT,15102,2099,2016-11-16T09:54:43
Dog Lifetime Spayed Female,REDTICK COONHOUND,RED,RUBY TUESDAY,15102,2099,2016-11-16T10:58:41
Dog Lifetime Neutered Male,AUS SHEPHERD,BROWN,WINSTON,15202,2099,2016-11-16T12:09:18
Dog Lifetime Neutered Male,AUS SHEPHERD,WHITE/BROWN,RORSCHACH,15226,2099,2016-11-16T12:18:31
Dog Lifetime Neutered Male,SIB HUSKY,TRI-COLOR,MEEKO,15202,2099,2016-11-16T14:03:01
Dog Lifetime Spayed Female,RAT TERRIER,WHITE/BLACK,WENDY,15129,2099,2016-11-16T16:03:11
Dog Lifetime Spayed Female,DACHSHUND,BLACK/TAN,DOODLE,15129,2099,2016-11-16T16:03:11
Dog Lifetime Spayed Female,POODLE TOY,BLACK,KATIE,15137,2099,2016-11-17T09:31:26
Dog Lifetime Spayed Female,AM ESKIMO DOG,WHITE,KALLIE,15136,2099,2016-11-17T09:31:26
Dog Lifetime Spayed Female,AM PIT BULL TERRIER,WHITE/BLACK,REGAN,15143,2099,2016-11-17T09:31:27
Dog Lifetime Neutered Male,AM PIT BULL TERRIER,WHITE/BROWN,BOONE,15143,2099,2016-11-17T09:31:27
Dog Lifetime Neutered Male,MIXED,BLACK,DASH,15143,2099,2016-11-17T09:31:27
Dog Senior Lifetime Spayed Female,MIXED,BROWN,FRANKIE,15139,2099,2016-11-17T09:31:28
Dog Lifetime Spayed Female,MIXED,WHITE/TAN,SUZIE,15237,2099,2016-11-17T09:31:28
Dog Lifetime Neutered Male,W HGHLND WH TERRIER,WHITE,WATSON,15238,2099,2016-11-17T09:31:29
Dog Lifetime Neutered Male,YORKSHIRE TERRIER,BLACK/BROWN,WINSTON,15146,2099,2016-11-17T09:31:29
Dog Lifetime Spayed Female,MIXED,WHITE/BROWN,DAISY SCHROEDER,15237,2099,2016-11-17T09:31:30
Dog Lifetime Spayed Female,BICHON FRISE,WHITE,MISSA,15229,2099,2016-11-17T09:31:30
Dog Senior Lifetime Neutered Male,TERRIER,WHEATON,MIKEY,15147,2099,2016-11-17T09:31:30
Dog Lifetime Spayed Female,AUS SHEPHERD,BLACK/TAN,LADY,15014,2099,2016-11-17T09:31:31
Dog Lifetime Spayed Female,RAT TERRIER,WHITE/BLACK/BROWN,DORY,15068,2099,2016-11-17T09:31:31
Dog Lifetime Neutered Male,MIXED,BLACK/BROWN,THOR,15202,2099,2016-11-17T09:31:32
Dog Senior Lifetime Neutered Male,PUG,BLACK/TAN,GUNNY,15133,2099,2016-11-17T09:31:32
Dog Lifetime Spayed Female,BOXER MIX,WHITE,LOLA,15116,2099,2016-11-17T09:31:33
Dog Lifetime Spayed Female,MIXED,CREAM,BAILEY,15221,2099,2016-11-17T09:31:33
Dog Senior Lifetime Neutered Male,POODLE TOY,RED,WILL,15137,2099,2016-11-17T09:31:34
Dog Senior Lifetime Spayed Female,CHIHUAHUA,BROWN,BLONDIE,15120,2099,2016-11-17T10:22:14
Dog Lifetime Duplicate,RAT TERRIER,BROWN/TAN,EMMITT,15237,2099,2016-11-17T11:03:32
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BLACK,SPYRO,15090,2099,2016-11-17T12:10:52
Dog Lifetime Spayed Female,CAIRN TERRIER,TAN,ETHEL,15101,2099,2016-11-17T14:11:48
Dog Lifetime Neutered Male,BASSET HOUND,WHITE/RED,JETHRO,15122,2099,2016-11-17T14:11:49
Dog Lifetime Spayed Female,POMERANIAN,ORANGE,COCO,15044,2099,2016-11-17T14:11:49
Dog Lifetime Neutered Male,MIXED,BROWN,TUCKER,15071,2099,2016-11-17T14:11:50
Dog Lifetime Spayed Female,AUS SHEPHERD,MULTI,ANNIE,15221,2099,2016-11-17T14:11:50
Dog Lifetime Neutered Male,AUS SHEPHERD,RED,TULLY,15241,2099,2016-11-17T14:11:51
Dog Lifetime Duplicate,DOBERMAN PINSCHER,BLACK,ROLLO,15205,2099,2016-11-17T14:11:51
Dog Out of County Transfer - Lifetime,BOXER,BRINDLE,VITO,15239,2099,2016-11-17T14:20:04
Dog Senior Lifetime Neutered Male,DACHSHUND,RED,JESTER,15025,2099,2016-11-21T15:16:44
Dog Lifetime Male,GER SHEPHERD,WHITE,ASPEN,15025,2099,2016-11-21T15:16:44
Dog Lifetime Spayed Female,MASTIFF,BRINDLE,TINI,15143,2099,2016-11-21T15:16:45
Dog Lifetime Neutered Male,GER SHEPHERD MIX,BLACK/BROWN,LOKI,15120,2099,2016-11-21T15:16:45
Dog Lifetime Spayed Female,MIXED,BLACK/TAN,MIA,15025,2099,2016-11-21T15:16:46
Dog Lifetime Neutered Male,AM PIT BULL TERRIER,FAWN,KNUCKLES,15120,2099,2016-11-21T15:16:46
Dog Lifetime Spayed Female,GOLDENDOODLE,APRICOT,LULU,15102,2099,2016-11-21T15:16:47
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BROWN,ROSE OKEEFE,15214,2099,2016-11-21T15:16:47
Dog Lifetime Spayed Female,BORDER TERRIER,WHITE/BLACK,GRACIE,15108,2099,2016-11-21T15:16:47
Dog Lifetime Spayed Female,MIXED,WHITE/BLACK/BROWN,LIZZIE,15239,2099,2016-11-21T15:16:48
Dog Senior Lifetime Spayed Female,MIXED,WHITE/BLACK/BROWN,LIZZIE,15239,2099,2016-11-21T15:16:48
Dog Lifetime Neutered Male,NORW ELKHOUND,BLACK/GREY,BEAU,15101,2099,2016-11-21T15:16:49
Dog Lifetime Neutered Male,GER SHEPHERD,BLACK,ARGOS,15017,2099,2016-11-21T15:16:49
Dog Lifetime Spayed Female,MIXED,TAN,SAVVY,15090,2099,2016-11-21T15:16:49
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,CHOCOLATE,BLALA,15146,2099,2016-11-21T15:16:50
Dog Lifetime Neutered Male,YORKSHIRE TERR MIX,WHITE/BROWN,FITZERALD,15044,2099,2016-11-21T15:16:50
Dog Lifetime Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,ROXY,15101,2099,2016-11-21T15:16:51
Dog Lifetime Neutered Male,MIXED,WHITE/BLACK,OSCAR,15236,2099,2016-11-21T15:16:51
Dog Lifetime Neutered Male,VIZSLA,RUST,MAKS,15236,2099,2016-11-21T15:16:52
Dog Lifetime Spayed Female,MIXED,BLUE,KIT,15108,2099,2016-11-21T15:16:52
Dog Lifetime Spayed Female,BOSTON TERRIER,BLACK WITH WHITE,RIPLEY,15101,2099,2016-11-22T13:39:23
Dog Lifetime Spayed Female,DACHSHUND,MERLE,BRANDY,15202,2099,2015-06-25T11:15:19
Dog Lifetime Neutered Male,SHIH TZU MIX,WHITE,JAGGER,15143,2099,2015-06-25T11:15:19
Dog Senior Lifetime Spayed Female,SCHNAUZER MIN,BLACK,APRIL,15237,2099,2015-06-25T15:34:56
Dog Lifetime Neutered Male,BULLMASTIFF,BLACK/FAWN,BEEFCAKE,15108,2099,2015-06-25T15:38:09
Dog Lifetime Neutered Male,WELSH CORGI PEMBROK,BLACK/BROWN,GIZMO,15037,2099,2015-06-25T15:43:57
Dog Lifetime Neutered Male,WIREHAIR PT GRIFFON,GREY,SULLY,15228,2099,2015-06-25T15:45:35
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,YELLOW,EASTON,15143,2099,2015-06-29T09:11:07
Dog Out of County Transfer - Lifetime,MIXED,BLACK,BLUE,15235,2099,2015-06-29T10:53:56
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BROWN,GAUGE,15234,2099,2015-06-29T11:10:56
Dog Lifetime Male,POODLE MIX,BLONDE,FINN,15143,2099,2015-06-29T11:10:56
Dog Lifetime Male,GER SHEPHERD,SABLE,BO,15147,2099,2015-06-29T11:10:56
Dog Lifetime Neutered Male,PUGGLE,BLACK/BROWN,BOGIE,15221,2099,2015-06-29T13:23:37
Dog Lifetime Neutered Male,CHIHUAHUA,WHITE/BROWN,DOZER,15221,2099,2016-11-22T13:47:47
Dog Senior Lifetime Neutered Male,JACK RUSSEL TERRIER,SPOTTED,MR BICKLES,15120,2099,2016-11-22T13:50:31
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,SILVER,BLU,15135,2099,2016-11-22T15:48:27
Dog Lifetime Neutered Male,ROTTWEILER,BLACK,HOOVER,15108,2099,2016-11-22T15:15:22
Dog Lifetime Spayed Female,PUG,BROWN,GIZMO,15239,2099,2016-11-22T15:48:27
Dog Lifetime Neutered Male,YORKSHIRE TERRIER,WHITE/BLACK/BROWN,MAX,15102,2099,2016-11-22T15:23:58
Dog Lifetime Spayed Female,POODLE MIX,SPOTTED,SADIE REY ,15122,2099,2016-11-22T15:48:28
Dog Lifetime Spayed Female,BEAGLE,SPOTTED,ROXIE,15108,2099,2016-11-22T15:48:28
Dog Lifetime Neutered Male,SHIH TZU MIX,WHITE/TAN,PHIL,15227,2099,2016-11-22T15:48:28
Dog Lifetime Neutered Male,AUS SHEPHERD,BLACK,BERT,15221,2099,2016-11-23T10:30:41
Dog Lifetime Spayed Female,FRENCH BULLDOG,BROWN,LOLA,15146,2099,2016-11-23T10:47:32
Dog Lifetime Neutered Male,WELSH CORGI PEMBROK,WHITE/BLACK/BROWN,ALFIE ,15120,2099,2016-11-25T10:06:37
Dog Lifetime Spayed Female,LAB MIX,BLACK,TESSA,15237,2099,2016-11-25T09:33:28
